Date,Title,Link,Post ID,Posted Date
06.12.2024,أنباء أولية عن دخول مقاتلي المعارضة إلى داريا التي تبعد 3-4 كم عن دمشق,https://syria.liveuamap.com/ar/2024/7-december-13-initial-reports-that-opposition-fighters-have,22719413,4 الشهر منذ
06.12.2024,سيطرة المعارضة السورية على مدينة قطنا,https://syria.liveuamap.com/ar/2024/7-december-13-qatana-has-been-captured-by-the-syrian-opposition,22719410,4 الشهر منذ
06.12.2024,إدارة العمليات العسكرية تسيطر على مدينة داريا بريف دمشق.,https://syria.liveuamap.com/ar/2024/7-december-12-the-military-operations-department-takes-control,22719417,4 الشهر منذ
06.12.2024,وأوضح لافروف أن وزراء خارجية صيغة أستانا في اجتماع الدوحة دعوا إلى الحوار بين الأطراف في سوريا وأكدوا التزامهم بسيادتها.,https://syria.liveuamap.com/ar/2024/7-december-12-lavrov-stated-that-the-astana-format-ministers,22719409,4 الشهر منذ
06.12.2024,فصائل محلية موالية للثوار تسيطر على مواقع وأسلحة للنظام ومليشيات قسد الكردية بمدينة الميادين بمحافظة دير الزور شرق سوريا.حمص_تتحرردمشق,https://syria.liveuamap.com/ar/2024/7-december-12-local-factions-loyal-to-the-revolutionaries,22719432,4 الشهر منذ
06.12.2024,غرفة عمليات الجنوب تعلن محافظة درعا محررة بالكامل من قوات النظام.كسر_القيودأحرار_حوران,https://syria.liveuamap.com/ar/2024/7-december-12-the-southern-operations-room-announces-that,22719408,4 الشهر منذ
06.12.2024,إدارة العمليات العسكرية السورية تعلن سيطرتها على فرع الأمن العسكري للنظام في سعسع في ريف دمشق,https://syria.liveuamap.com/ar/2024/7-december-12-rebels-announced-the-control-over-the-governments,22719419,4 الشهر منذ
06.12.2024,"ضمن عملية فجر الحرية.. فصائل المعارضة السورية تسيطر على قرية تل أسود شرقي حلب بعد اشتباكات مع ""قوات سوريا الديمقراطية""",https://syria.liveuamap.com/ar/2024/7-december-12-syrian-opposition-factions-control-the-village,22719442,4 الشهر منذ
06.12.2024,الثورةالمقدم حسن عبدالغني الناطق باسم ردع_العدوان لإدارة العمليات العسكرية يقولبدأت قواتنا تنفيذ المرحلة الأخيرة بتطويق العاصمة دمشق,https://syria.liveuamap.com/ar/2024/7-december-12-spokesman-for-the-rebels-deterrence-of-aggression,22719407,4 الشهر منذ
06.12.2024,المعارضة السورية تسيطر على المسمامية واللواء 34 وغباغب وجميع المواقع العسكرية في محافظة درعا، وهي  في ريف دمشق وتدخل الغوطة الغربية,https://syria.liveuamap.com/ar/2024/7-december-12-syrian-opposition-have-captured-mismamiyah,22719397,4 الشهر منذ
06.12.2024,مصادر في المعارضة السورية: بدأنا عملية عسكرية خاصة من محاور عدة لدخول العاصمة دمشق,https://syria.liveuamap.com/ar/2024/7-december-12-syrian-opposition-we-have-launched-a-special,22719396,4 الشهر منذ
06.12.2024,غارات جوية من طائرات النظام على قرى السنيدة وتل خزنة وتل حسن باشا في محيط مدينة سلمية بريف حماةردع_العدوان سوريا  فجر_الحرية إدلب حمص,https://syria.liveuamap.com/ar/2024/7-december-12-airstrikes-by-government-aircraft-on-the-villages,22719400,4 الشهر منذ
06.12.2024,فصائل المعارضة السورية تسيطر على بلدة الديرخبية في ريف دمشق الغربي.ردع_العدوان,https://syria.liveuamap.com/ar/2024/7-december-12-syrian-opposition-factions-control-the-town,22719398,4 الشهر منذ
06.12.2024,اشتباكات داخل مدينة حمص في حي القصور,https://syria.liveuamap.com/ar/2024/7-december-11-clashes-inside-homs-city-in-alqusour-neighborhood,22719393,4 الشهر منذ
06.12.2024,تحرير السجناء من سجن سعسع (فرع 221) بريف دمشقدمشق_تتحرر,https://syria.liveuamap.com/ar/2024/7-december-11-freeing-prisoners-from-saasaa-prison-branch,22719392,4 الشهر منذ
06.12.2024,اشتباكات في مدينة حمص,https://syria.liveuamap.com/ar/2024/7-december-11-clashes-in-homs,22719389,4 الشهر منذ
06.12.2024,إدارة العمليات العسكرية تسيطر على اللواء 128 في منطقة القلمون بريف دمشق الشمالي,https://syria.liveuamap.com/ar/2024/7-december-11-rebels-took-control-of-the-128th-brigade-in,22719390,4 الشهر منذ
06.12.2024,يقول مجلس منبج العسكري إن الجماعات المدعومة من تركيا والجيش التركي كثفوا هجماتهم على منبج، بما في ذلك الغارات الجوية والمدفعية، مع هجمات برية من المسلحين المدعومين من تركيا. وعلى الرغم من الاشتباكات العنيفة، يقول مجلس منبج العسكري إنه صدّ الهجمات,https://syria.liveuamap.com/ar/2024/7-december-11-manbij-military-council-says-turkishbacked,22719378,4 الشهر منذ
07.12.2024,هام  حتى  مايزال العمل مستمرا للوصول إلى المعتقلين تحت الأرض في سجن صيدنايا,https://syria.liveuamap.com/ar/2024/8-december-22-work-is-still-ongoing-to-reach-the-detainees,22719966,4 الشهر منذ
07.12.2024,وزير الدفاع الأمريكي: اتفقت مع نظيري التركي على العمل لضمان أن الوضع في سوريا لا يهدد جهود هزيمة تنظيم الدولة,https://syria.liveuamap.com/ar/2024/8-december-22-us-defense-secretary-i-agreed-with-my-turkish,22719965,4 الشهر منذ
07.12.2024,غارات جوية إسرائيلية تستهدف تل الحارة غربي درعا. غارات جوية إسرائيلية تستهدف اللواء 12 والفوج 175 في مدينة إزرع,https://syria.liveuamap.com/ar/2024/8-december-22-israeli-airstrikes-target-tal-alhara-west-of,22719963,4 الشهر منذ
07.12.2024,بعد تقييم جديد، أعلن الجيش الإسرائيلي أنه سيرفع المناطق العسكرية المغلقة التي فرضها على الحدود مع سوريا في وقت سابق اليوم. كما أعلن الجيش الإسرائيلي أن المدارس في القرى الدرزية الأربع في شمال الجولان ستتمكن من فتح أبوابها غدًا كالمعتاد، بعد أن أقيمت الدروس اليوم عبر الإنترنت.,https://syria.liveuamap.com/ar/2024/8-december-21-following-a-fresh-assessment-the-israeli-army,22719958,4 الشهر منذ
07.12.2024,القوات المسلحة التركية تقصف أهدافاً لقوات سوريا الديمقراطية في قريتي طفيله وأم الخير على خط تل تمر بنيران المدفعية,https://syria.liveuamap.com/ar/2024/8-december-20-the-turkish-armed-forces-hit-the-sdf-targets,22719934,4 الشهر منذ
07.12.2024,إذاعة الجيش الإسرائيلي: إسرائيل قصفت اليوم 100 هدف في سوريا معظمها مستودعات أسلحة,https://syria.liveuamap.com/ar/2024/8-december-20-israeli-army-radio-israel-bombed-100-targets,22719943,4 الشهر منذ
07.12.2024,مراسل جيش  الاسرائيلي يدخل القنيطرة المهدمة ومدينة البعث مركز محافظة القنيطرة وعدة نقاط متاخمة لخط وقف إطلاق النارn  تحرير_سوريا سقوط_الأسد,https://syria.liveuamap.com/ar/2024/8-december-20-an-israeli-army-correspondent-enters-the-destroyed,22719951,4 الشهر منذ
07.12.2024,مراسل درعا 24: غارة من طيران حربي إســرائيلي على الكتيبة المهجورة شرقي بلدة إبطع في الريف الأوسط من محافظة درعا.المراسل: الطيران الحربي الإســرائيلي لا يكاد يغادر سماء المنطقة الغربية والشمالية من المحافظة، واستهدف العديد من المواقع العسكرية التي كان يتمركز فيها الجيـش…,https://syria.liveuamap.com/ar/2024/8-december-19-an-israeli-warplane-raided-the-abandoned-battalion,22719874,4 الشهر منذ
07.12.2024,اليمن: المكتب السياسي لحركة أنصار الله: نتابع بقلق بالغ العدوان الإسرائيلي الغادر على سوريا واحتلال مناطق وقرى جديدة وتكثيف غاراته,https://syria.liveuamap.com/ar/2024/8-december-19-houthis-political-bureau-we-follow-with-great,22719875,4 الشهر منذ
07.12.2024,العراق: نؤكد على ضرورة الحفاظ على وحدة سوريا وأمنها واستقرارها,https://syria.liveuamap.com/ar/2024/8-december-19-iraq-we-stress-the-need-to-preserve-syrias,22719872,4 الشهر منذ
07.12.2024,وبحسب مسؤول أميركي، استخدمت الولايات المتحدة قاذفات بي-52 وطائرات مقاتلة من طراز إف-15 وطائرات إيه-10 لضرب قادة داعش وعملائه ومعسكراته في وسط سوريا الأحد.,https://syria.liveuamap.com/ar/2024/8-december-19-according-to-a-us-official-the-us-used-b52,22719869,4 الشهر منذ
07.12.2024,"""نحن ندرك تمامًا أن داعش ستحاول الاستفادة من أي فراغ لإعادة تأسيس قدراتها، وإنشاء ملاذ آمن"" - بايدن ""لن نسمح بحدوث ذلك"". يقول اليوم فقط إن الولايات المتحدة نفذت عشرات الغارات الجوية ضد معسكرات داعش وعملائها",https://syria.liveuamap.com/ar/2024/8-december-19-were-clear-eyed-about-the-fact-that-isis-will,22719870,4 الشهر منذ
07.12.2024,"قال الرئيس بايدن قبل قليل: ""اليوم فقط، نفذت القوات الأميركية عشرات الضربات الجوية الدقيقة داخل سوريا استهدفت معسكرات داعش وعناصر داعش"".",https://syria.liveuamap.com/ar/2024/8-december-19-just-today-us-forces-conducted-a-dozen-precision,22719868,4 الشهر منذ
07.12.2024,أفادت أنباء عن اشتباكات بين قوات مجلسي منبج والباب العسكريين وفصائل الجيش الوطني السوري في مدينة منبج,https://syria.liveuamap.com/ar/2024/8-december-18-forces-of-manbij-and-albab-military-councils,22719926,4 الشهر منذ
07.12.2024,"""يجب محاسبة الأسد"" كما قال الرئيس بايدن في ختام تصريحاته بشأن سوريا",https://syria.liveuamap.com/ar/2024/8-december-18-assad-should-be-held-accountable-per-president,22719865,4 الشهر منذ
07.12.2024,"نفذت القوات الأميركية عشرات الغارات الجوية الدقيقة ضد معسكرات ومواقع داعش في سوريا، بحسب تصريحات الرئيس بايدن. ويقول بايدن إن الولايات المتحدة ""واضحة الرؤية"" بأن داعش سيحاول الاستفادة من الوضع في سوريا.",https://syria.liveuamap.com/ar/2024/8-december-18-us-forces-carried-out-dozens-of-precision-airstrikes,22719877,4 الشهر منذ
07.12.2024,الرئيس الأميركي: سنقوم بدعم جيران سوريا كالأردن ولبنان وإسرائيل,https://syria.liveuamap.com/ar/2024/8-december-18-us-president-we-will-support-syrias-neighbors,22719878,4 الشهر منذ
07.12.2024,"""لقد سقط نظام الأسد أخيرًا"" - @POTUS Joe Biden. يقول: ""سقوط النظام هو عمل أساسي من أعمال العدالة""، مضيفًا: ""إنها أيضًا لحظة من المخاطرة وعدم اليقين"" بالنسبة لسوريا والمنطقة.",https://syria.liveuamap.com/ar/2024/8-december-18-at-long-last-the-assad-regime-has-fallen--potus,22719866,4 الشهر منذ
07.12.2024,مصادر في الكرملين: المسؤولون الروس على اتصال مع ممثلين لفصائل المعارضة المسلحة الذين تعهدوا بضمان سلامة الدبلوماسيين والقواعد الروسية في سوريا,https://syria.liveuamap.com/ar/2024/8-december-18-kremlin-sources-russian-officials-in-contact,22719863,4 الشهر منذ
07.12.2024,"ديرالزور  مجموعة من ""مقاتلو العشائر"" في البوكمال تعلن انضمامها لعملية ردع_العدوان وتحرق رايات مليشيات قسد في المدينة والريفه وتطرد عناصر مجلس هجين العسكري التابع مليشيات قسد  منها، وتسيطر على بوابة القائم الحدودية مع العراق",https://syria.liveuamap.com/ar/2024/8-december-18-deir-ezzor-a-group-of-tribal-fighters-in-albukamal,22720380,4 الشهر منذ
07.12.2024,مسؤول إسرائيلي يقول إن إسرائيل قد تسيطر خلال الأيام المقبلة على المزيد من المناطق داخل سوريا، وتعمق هجماتها ضد أهداف استراتيجية في سوريا، لمنع وصول الأسلحة إلى أيدي المتمردين.,https://syria.liveuamap.com/ar/2024/8-december-18-israeli-official-says-that-in-the-coming-days,22719953,4 الشهر منذ
07.12.2024,وصل بشار الأسد وأفراد من عائلته إلى موسكو، بعد أن منحتهم روسيا حق اللجوء، وفق ما أفاد مصدر في الكرملين لوكالة تاس.,https://syria.liveuamap.com/ar/2024/8-december-17-bashar-alassad-and-members-of-his-family-have,22719861,4 الشهر منذ
07.12.2024,"المرصد_السوريمـ ـقـ ـتـ ـل أكثر من 25 عنصرا في منبج.. فصائل غرفة عـ ـمـ ـلـ ـيـ ـات ""فجر الحرية"" تسيطر على أحياء كبيرة في المدينة",https://syria.liveuamap.com/ar/2024/8-december-17-syrian-observatory-more-than-25-fighters-killed,22719858,4 الشهر منذ
07.12.2024,طائرات حربية مـ ـجـ ـهـ ـولـ ـة شنت 6 غارات في منطقة الشامية في ريف ديرالزور,https://syria.liveuamap.com/ar/2024/8-december-17-unknown-warplanes-launched-6-raids-in-the-alshamiya,22719856,4 الشهر منذ
07.12.2024,ويقول مسؤولون إسرائيليون وأمريكيون إن التقييم الرئيسي في الوقت الحالي هو أن الرئيس السوري السابق بشار الأسد موجود في روسيا,https://syria.liveuamap.com/ar/2024/8-december-17-israeli-and-us-officials-tell-the-main-assessment,22719851,4 الشهر منذ
07.12.2024,تجدد غارات طيران  الإسرائيلي على محيط مدينة نوى بريف درعا الغربي فيما يبدو أنه محاولة لتثبيت نقطة على تل الجموع بمحيط المدينة سوريا درعا القنيطرة ردع_العدوان,https://syria.liveuamap.com/ar/2024/8-december-17-israeli-airstrikes-resume-on-the-outskirts,22719850,4 الشهر منذ
07.12.2024,الجيش الإسرائيلي يحتل تل الحارة بريف درعا الغربي,https://syria.liveuamap.com/ar/2024/8-december-16-israeli-army-has-occupied-tal-alharra-in-western,22719857,4 الشهر منذ
07.12.2024,الجيش التركي ينفذ غارة جوية على ريف عين عيسى,https://syria.liveuamap.com/ar/2024/8-december-15-the-turkish-military-carried-out-an-airstrike,22719845,4 الشهر منذ
07.12.2024,المعارضة السورية تقول إن الجيش الأميركي أصدر تحذيراً للجيش الوطني السوري وهيئة تحرير الشام بعدم التعدي على مناطق قوات سوريا الديمقراطية في دير الزور والرقة، بما في ذلك الضفة الغربية لنهر الفرات.,https://syria.liveuamap.com/ar/2024/8-december-15-syrian-opposition-reports-that-the-united-states,22719844,4 الشهر منذ
07.12.2024,يجتمع الرئيس بايدن مع فريقه للأمن القومي صباح اليوم لمناقشة آخر التطورات في سوريا بحسب البيت الأبيض,https://syria.liveuamap.com/ar/2024/8-december-15-president-biden-is-meeting-with-his-national,22719843,4 الشهر منذ
07.12.2024,أفادت تقارير بأن المتمردين وصلوا إلى بانياس,https://syria.liveuamap.com/ar/2024/8-december-15-rebels-have-reportedly-reached-banyas,22719841,4 الشهر منذ
07.12.2024,قائد لجان الدفاع الشعبية في منبج (قوة محلية تابعة لقوات سوريا الديمقراطية): صددنا هجوم تركيا والمسلحين، وما زالت منبج بأكملها في أيدينا.,https://syria.liveuamap.com/ar/2024/8-december-15-commander-of-the-peoples-defense-committees,22719840,4 الشهر منذ
07.12.2024,غارات جوية إسرائيلية تستهدف تل الخاروف شرقي بلدة ناحتة بريف درعا الشرقي,https://syria.liveuamap.com/ar/2024/8-december-15-israeli-airstrikes-target-tal-alkharouf-east,22719838,4 الشهر منذ
07.12.2024,اندلعت حرائق ضخمة إثر غارات جوية شنها الجيش الإسرائيلي على مجمع أمني سوري يضم مباني للمخابرات والجمارك في دمشق,https://syria.liveuamap.com/ar/2024/8-december-15-massive-fires-broke-out-following-israeli-army,22719839,4 الشهر منذ
07.12.2024,غارات لطيران  الإسرائيلي تستهدف مقر الفرقة التاسعة بالصنمين بريف درعا الشمالي وعلى كتيبة الرادار في السويداء مع تحليق مكثف ومستمر لطيران الاستطلاع منذ الصباحسوريا ردع_العدوان,https://syria.liveuamap.com/ar/2024/8-december-15-israeli-air-strikes-target-the-headquarters,22719835,4 الشهر منذ
07.12.2024,مصادر سورية: طيران العدو الإسرائيلي يقصف مركز البحوث العلمية بالعاصمة دمشق,https://syria.liveuamap.com/ar/2024/8-december-15-israeli-aircraft-bombed-the-scientific-research,22719833,4 الشهر منذ
07.12.2024,تحذير  الى السكان في جنوب سوريا في القرى والبلدات التالية: أوفانيةوالقنيطرةوالحميديةوالصمدانية الغربيةوالقحطانية. القتال داخل منطقتكم يجبر جيش الدفاع على التحرك ولا ننوي المساس بكم,https://syria.liveuamap.com/ar/2024/8-december-15-israeli-army-issued-warning-to-the-residents,22719842,4 الشهر منذ
07.12.2024,الجيش الإسرائيلي على قمة جبل الشيخ السوري,https://syria.liveuamap.com/ar/2024/8-december-14-israeli-army-at-the-top-of-the-syrian-hermon,22719831,4 الشهر منذ
07.12.2024,دوي انفجارات جديدة في دمشق قرب منطقتي مطار المزة وكفرسوسة,https://syria.liveuamap.com/ar/2024/8-december-14-new-explosions-in-damascus-near-the-mezzeh,22719830,4 الشهر منذ
07.12.2024,تجدد غارات طيران  الإسرائيلي على مناطق في ريف درعا والقنيطرة وريف دمشق,https://syria.liveuamap.com/ar/2024/8-december-14-israeli-airstrikes-resume-on-areas-in-the-countryside,22719826,4 الشهر منذ
07.12.2024,اشتباكات داخل مدينة منبج بين قوات سوريا الديمقراطية والجيش الوطني السوري، وقوات سوريا الديمقراطية تشن هجوما مضادا، وسط غارات جوية تركية,https://syria.liveuamap.com/ar/2024/8-december-14-clashes-inside-manbij-city-between-sdf-and,22719828,4 الشهر منذ
07.12.2024,نتنياهو يعلن انهيار اتفاق فض الاشتباك لعام 1974 حول الجولان ويأمر بالاستيلاء على المنطقة العازلة,https://syria.liveuamap.com/ar/2024/8-december-14-netanyahu-declares-collapse-of-1974-disengagement,22719827,4 الشهر منذ
07.12.2024,طائرات حربية تركية تقصف مبنى مجلس منبج المدني,https://syria.liveuamap.com/ar/2024/8-december-14-the-turkish-warplanes-are-bombarding-the-building,22719825,4 الشهر منذ
07.12.2024,تقرير: الجيش الإسرائيلي استولى على الجزء السوري من جبل الشيخ,https://syria.liveuamap.com/ar/2024/8-december-13-report-the-israeli-army-captured-the-syrian,22719829,4 الشهر منذ
07.12.2024,القائد العسكري أحمد الشرع (الجولاني) يصل إلى دمشق - القيادة العامة,https://syria.liveuamap.com/ar/2024/8-december-13-rebels-commander-ahmed-alsharaajolani-has-arrived,22719824,4 الشهر منذ
07.12.2024,استسلام عناصر ميليشيا الأسد في جورين,https://syria.liveuamap.com/ar/2024/8-december-13-assad-militia-fighters-in-jourin-surrendered,22719823,4 الشهر منذ
07.12.2024,نتنياهو من موقع قرب الحدود السورية: لن نسمح لأي قوة  أن تستقر على حدودنا,https://israelpalestine.liveuamap.com/ar/2024/8-december-13-netanyahu-from-a-location-near-the-syrian-border,22719819,4 الشهر منذ
07.12.2024,الخارجية الإيرانية: نحترم وحدة سوريا وسيادتها الوطنية,https://syria.liveuamap.com/ar/2024/8-december-12-iranian-foreign-ministry-we-respect-syrias,22719821,4 الشهر منذ
07.12.2024,"قنوات روسية تتحدث عن وجود جنود روس في سوريا محاصرين بالكامل و""لا نتوقع أي مساعدة""",https://syria.liveuamap.com/ar/2024/8-december-12-russian-channels-report-that-there-are-russian,22719822,4 الشهر منذ
07.12.2024,الملك عبدالله الثاني: الأردن يقف إلى جانب الأشقاء السوريين ويحترم إرادتهم وخياراتهم,https://syria.liveuamap.com/ar/2024/8-december-12-king-abdullah-ii-jordan-stands-by-our-syrian,22719813,4 الشهر منذ
07.12.2024,غارات جوية يُشتبه في أنها إسرائيلية على المزة وجبل قاسيون في دمشق,https://syria.liveuamap.com/ar/2024/8-december-12-suspected-israeli-airstrikes-hit-mezzeh-and,22719812,4 الشهر منذ
07.12.2024,طائرات مسيرة تابعة للقوات المسلحة التركية تستهدف رتلاً لقوات سوريا الديمقراطية أثناء تقدمه في قرية جب عشارة جنوب منبج,https://syria.liveuamap.com/ar/2024/8-december-12-turkish-armed-forces-uavs-hit-a-sdf-convoy,22719811,4 الشهر منذ
07.12.2024,فصائل المعارضة السورية تسيطر على كامل مدينة منبج بريف حلب ضمن عملية فجر_الحريةفيديو,https://syria.liveuamap.com/ar/2024/8-december-12-syrian-opposition-factions-control-the-entire,22719805,4 الشهر منذ
07.12.2024,"دمشق: دخول أرتال لإدارة العمليات العسكرية في الشمال إلى العاصمة دمشق.
وقد أعلنت عن حظر تجوال من الساعة الرابعة عصراً حتى الساعة الخامسة صباحاً.",https://syria.liveuamap.com/ar/2024/8-december-11-damascus-convoys-of-the-military-operations,22719796,4 الشهر منذ
07.12.2024,الجيش الإسرائيلي يتوغل داخل حدود سوريا مُجدداً للمرة الثانية هذا اليوم ويصل إلى جسر الرقاد في ريف القنيطرة، وأنباء عن اعتقال عائلة كاملة في المنطقة، مع استمرار الغارات الجوية على مواقع جيش النظام السابق,https://syria.liveuamap.com/ar/2024/8-december-11-the-israeli-army-penetrates-the-syrian-borders,22719807,4 الشهر منذ
07.12.2024,قوات سوريا الديمقراطية تقول إنها تشتبك حاليا مع الجيش الوطني السوري عند مدخل مدينة منبج بعد أن كثف الفصائل هجماتها يوم الأحد – بيان,https://syria.liveuamap.com/ar/2024/8-december-11-the-sdf-says-it-is-currently-clashing-with,22719790,4 الشهر منذ
07.12.2024,قالت وزارة الخارجية الروسية إن موسكو على اتصال بجميع مجموعات المعارضة السورية وسط التصعيد في ذلك البلد.,https://syria.liveuamap.com/ar/2024/8-december-11-moscow-is-in-contact-with-all-syrian-opposition,22719794,4 الشهر منذ
07.12.2024,قوات سوريا الديمقراطية: اشتباكات عنيفة تدور حالياً على جبهات توخار وعون دادات وعرب حسن والعريمة بين مقاتلينا والمسلحين المدعومين من تركيا,https://syria.liveuamap.com/ar/2024/8-december-11-sdf-violent-clashes-are-currently-taking-place,22719855,4 الشهر منذ
07.12.2024,"أعلنت وزارة الخارجية الروسية أن القواعد العسكرية الروسية في سوريا في حالة تأهب قصوى، مشيرة إلى أنه ""لا يوجد حاليا أي تهديد خطير لأمن القواعد العسكرية الروسية في سوريا"".",https://syria.liveuamap.com/ar/2024/8-december-11-russian-military-bases-in-syria-are-on-high,22719795,4 الشهر منذ
07.12.2024,"المتحدث باسم وزارة الخارجية الإيرانية يقول إن الدبلوماسيين في السفارة الإيرانية في سوريا غادروا البعثة ""قبل دقائق"" من اقتحامها",https://syria.liveuamap.com/ar/2024/8-december-11-irans-mfa-spokesman-says-diplomats-in-the-iranian,22719789,4 الشهر منذ
07.12.2024,الخارجية الروسية: الأسد غادر الرئاسة وسوريا بعد مفاوضات مع عدد من المشاركين في الصراع السوري وأعطى أوامره بانتقال السلطة سلميا وروسيا لم تشارك في المفاوضات,https://syria.liveuamap.com/ar/2024/8-december-11-russian-foreign-ministry-assad-left-the-presidency,22719793,4 الشهر منذ
07.12.2024,غارات جوية إسرائيلية على مطار اينخل وتل الثعالب وخلخلة (أكبر قاعدة عسكرية للجيش السوري) ودرعا والسويداء.بشار_الأسد سوريا_حرة ردع_العداون دمشق_تتحرر,https://syria.liveuamap.com/ar/2024/8-december-11-israeli-air-strikes-on-inkhil-airport-tal-althaalib,22719785,4 الشهر منذ
07.12.2024,تشن إسرائيل حاليا هجوما جويا واسع النطاق في سوريا بعد سقوط الأسد، حيث يتم قصف مستودعات معدات عسكرية ثقيلة وذخيرة. شرق سوريا: غارة جوية استهدفت قبل لحظات مدينة الميادين (جنوب محافظة دير الزور),https://syria.liveuamap.com/ar/2024/8-december-11-israel-is-currently-launching-a-large-aerial,22719783,4 الشهر منذ
07.12.2024,غارات جوية إسرائيلية على محافظة السويداء وقصف مطار خلخة العسكري,https://syria.liveuamap.com/ar/2024/8-december-11-israeli-airstrikes-in-suwayda-province-khalkhakah,22719782,4 الشهر منذ
07.12.2024,قوات الثوار تدخل مدينة اللاذقية الساحلية شمال غرب سوريا وسط هتافات من الأهالي,https://syria.liveuamap.com/ar/2024/8-december-11-rebel-force-enter-the-coastal-city-of-latakia,22719786,4 الشهر منذ
07.12.2024,فصائل الجيش الوطني في عملية فجر_الحرية تسيطر مدينة منبج شرقي حلب بعد انسحاب قسد منها. نهر_ميديا,https://syria.liveuamap.com/ar/2024/8-december-11-the-national-army-factions-in-operation-dawn,22719780,4 الشهر منذ
07.12.2024,مراسل درعا 24: تعرضت كتيبة جديا شمالي مدينة إنخل، وتل الحمد غربي مدينة الشيخ مسكين في الريف الأوسط، وتل الشعار في محافظة القنيطرة لغارات من طيران حربي إسرائيلي، ومايزال الطيران في الأجواء.وكانت المدفعية الإسرائيلية قد استهدفت محيط قرية معريا وما حولها بقذائف.أضاف…,https://syria.liveuamap.com/ar/2024/8-december-11-the-jedya-battalion-north-of-the-city-of-inkhil,22719787,4 الشهر منذ
07.12.2024,يشن الجيش الوطني السوري هجوماً على منبج من عدة جهات,https://syria.liveuamap.com/ar/2024/8-december-11-sna-launched-attack-on-manbij-from-several,22719779,4 الشهر منذ
07.12.2024,الطيران الإسرائيلي يشن غارة على مطار المزة العسكري ومناطق أخرى بريف درعا و القنيطرةسوريا ردع_العداون,https://syria.liveuamap.com/ar/2024/8-december-11-reportedly-israeli-aircraft-launch-raid-on,22719777,4 الشهر منذ
07.12.2024,استهدف الطيران الإسرائيلي كتيبة الجيش في جدية المحررة حديثاً ومازال الطيران يحوم ف المنطقةدرعا : غارة للطيران الإسرائيلي على أطراف مدينة إنخل بريف درعا الغربيسوريا درعا,https://syria.liveuamap.com/ar/2024/8-december-10-israeli-aircraft-targeted-the-army-battalion,22719778,4 الشهر منذ
07.12.2024,فصائل الثوار تُحرر بلدة كسب وتسيطر على معبرها الحدودي مع تركيا,https://syria.liveuamap.com/ar/2024/8-december-10-rebel-factions-seized-the-town-of-kasab-and,22719784,4 الشهر منذ
07.12.2024,الرئيس زيلينسكي: التقيت أمس بترامب في قصر الإليزيه، وشرحت له أننا بحاجة إلى سلام عادل وعادل، لن يدمره الروس خلال عدة سنوات. الروس يفرون من سوريا، لكن هذا لا يعني أنهم لن يحاولوا جلب الموت هناك مرة أخرى. خسرت روسيا 198 ألف جندي قتيل و550 ألف جريح. خسرت أوكرانيا 43 ألف قتيل و370 ألف جريح.,https://liveuamap.com/ar/2024/8-december-10-president-zelensky-yesterday-met-trump-in-elysee,22719781,4 الشهر منذ
07.12.2024,القاعدة الروسية في بلدة العريمة بريف منبج سقطت بيد الجيش الوطني السوري,https://syria.liveuamap.com/ar/2024/8-december-10-the-russian-base-in-the-town-of-arima-in-the,22719791,4 الشهر منذ
07.12.2024,انفجار دبابة أسفل المتحلق الجنوبي في دمشق,https://syria.liveuamap.com/ar/2024/8-december-10-tank-explosion-under-the-southern-ring-road,22719788,4 الشهر منذ
07.12.2024,بناء على تقييم الوضع في القيادة الشمالية تقرر انه في أربع سلطات محلية درزية في شمال هضبة الجولان هي بقعاتا وعين قنية ومسعدة ومجدل شمس ستكون الدراسة اليوم عن بعد. لم يطرأ تغيير على انتظام الدراسة في روضات الأطفال. في باقي مناطق هضبة الجولان الدراسة تنتظم كالمعتاد. nnكما وفي ضوء تقييم الوضع تقرر فرض منطقة عسكرية مغلقة ابتداء من اليوم في المناطق الزراعية في منطقة ماروم جولان-عين زيفان وبقعاتا-خربة عين حور. nnسيتم تقييد دخول المزارعين إلى مناطق معينة وفق حاجات جيش الدفاع وذلك لعدة ساعات وبتنسيق كامل مع لواء 474 الإقليمي. nيوضح جيش الدفاع ان الدخول إلى هذه المناطق ممنوع,https://syria.liveuamap.com/ar/2024/8-december-09-israeli-army-based-on-the-assessment-of-the,22719832,4 الشهر منذ
07.12.2024,أنباء عن تسلل عناصر من الجيش الوطني السوري إلى منبج وترحيب الأهالي بهم,https://syria.liveuamap.com/ar/2024/8-december-09-reportedly-sna-infiltrated-in-manbij-and-welcomed,22719792,4 الشهر منذ
07.12.2024,قصفت القوات المسلحة التركية بنيران المدفعية أهدافاً لقوات سوريا الديمقراطية في قرى عفن ديديت وتوخار ودرش شمال منبج.,https://syria.liveuamap.com/ar/2024/8-december-08-the-turkish-armed-forces-hit-sdf-targets-in,22719748,4 الشهر منذ
07.12.2024,شاشة التلفزيون الرسمي السوري: انتصار الثورة السورية العظيمة وإسقاط نظام الأسد,https://syria.liveuamap.com/ar/2024/8-december-08-syrian-state-tv-screen-the-victory-of-the-great,22719747,4 الشهر منذ
